batter_id,bowler_id,total_runs_scored,total_balls_faced,total_encounters,dot_balls,boundary_count,total_dismissals,strike_rate,batting_average,bowling_strike_rate
277916,1206495,3,3,1,0,0,0,100.0,3.0,0.0
277916,1206052,6,1,1,0,1,0,600.0,6.0,0.0
277916,1206039,11,3,1,0,2,0,366.67,11.0,0.0
277916,1168641,2,5,1,3,0,1,40.0,2.0,5.0
277916,1070196,8,2,1,0,2,0,400.0,8.0,0.0
277916,1159722,7,4,1,2,1,0,175.0,7.0,0.0
277916,1159711,15,11,1,2,1,0,136.36,15.0,0.0
277916,1132005,6,5,1,2,1,0,120.0,6.0,0.0
277916,1131754,5,3,1,1,1,0,166.67,5.0,0.0
277916,1123718,1,1,1,0,0,0,100.0,1.0,0.0
277916,1121579,17,6,1,1,3,0,283.33,17.0,0.0
277916,1111917,12,6,1,2,1,1,200.0,12.0,6.0
277916,1083033,4,1,1,0,1,0,400.0,4.0,0.0
277916,1350770,4,4,1,1,0,0,100.0,4.0,0.0
277916,1449074,5,2,1,0,1,0,250.0,5.0,0.0
277916,1460529,9,8,1,1,0,0,112.5,9.0,0.0
277955,5779,2,3,1,1,0,0,66.67,2.0,0.0
277955,319439,1,1,1,0,0,0,100.0,1.0,0.0
277955,47492,5,3,1,1,1,0,166.67,5.0,0.0
277955,46248,5,2,1,0,1,0,250.0,5.0,0.0
277955,44149,1,2,1,1,0,0,50.0,1.0,0.0
277955,35281,1,5,1,4,0,0,20.0,1.0,0.0
277955,35280,3,4,1,1,0,0,75.0,3.0,0.0
277955,34274,1,6,1,5,0,0,16.67,1.0,0.0
277955,34245,1,1,1,0,0,0,100.0,1.0,0.0
277955,34102,2,2,1,0,0,0,100.0,2.0,0.0
277955,32965,0,2,1,2,0,1,0.0,0.0,2.0
277955,32685,1,1,1,0,0,0,100.0,1.0,0.0
277955,31820,1,2,1,1,0,0,50.0,1.0,0.0
277955,26907,1,3,1,2,0,0,33.33,1.0,0.0
277955,26421,19,10,1,2,2,0,190.0,19.0,0.0
277955,8180,8,2,1,0,2,0,400.0,8.0,0.0
277955,6278,0,5,1,5,0,0,0.0,0.0,0.0
277955,5941,4,3,1,0,0,0,133.33,4.0,0.0
277916,1079848,7,2,1,0,1,0,350.0,7.0,0.0
277916,1050545,12,9,1,5,2,0,133.33,12.0,0.0
277955,390481,1,1,1,0,0,0,100.0,1.0,0.0
277916,391128,19,11,1,2,3,0,172.73,19.0,0.0
277916,459508,1,3,1,2,0,1,33.33,1.0,3.0
277916,459257,0,1,1,1,0,1,0.0,0.0,1.0
277916,447587,10,13,1,6,1,0,76.92,10.0,0.0
277916,431876,18,10,1,3,3,0,180.0,18.0,0.0
277916,431213,8,6,1,2,1,0,133.33,8.0,0.0
277916,422992,8,8,1,3,1,0,100.0,8.0,0.0
277916,422106,10,4,1,0,1,0,250.0,10.0,0.0
277916,398506,6,4,1,0,0,0,150.0,6.0,0.0
277916,390547,24,13,1,5,5,0,184.62,24.0,0.0
277916,961713,0,1,1,1,0,0,0.0,0.0,0.0
277916,389605,1,2,1,1,0,0,50.0,1.0,0.0
277916,379927,6,5,1,1,0,0,120.0,6.0,0.0
277916,379145,12,10,1,4,2,1,120.0,12.0,10.0
277916,378496,8,5,1,0,1,0,160.0,8.0,0.0
277916,328026,14,6,1,1,3,0,233.33,14.0,0.0
277916,325012,1,1,1,0,0,0,100.0,1.0,0.0
277916,322535,1,1,1,0,0,0,100.0,1.0,0.0
277916,317293,10,7,1,3,1,0,142.86,10.0,0.0
277916,481979,7,4,1,2,1,0,175.0,7.0,0.0
277916,493773,0,1,1,1,0,1,0.0,0.0,1.0
277916,499660,21,12,1,3,3,0,175.0,21.0,0.0
277916,527663,17,14,1,3,1,0,121.43,17.0,0.0
277916,942371,9,8,1,3,1,1,112.5,9.0,8.0
277916,930189,0,1,1,1,0,1,0.0,0.0,1.0
277916,928067,15,5,1,1,2,0,300.0,15.0,0.0
277916,917213,6,5,1,2,1,0,120.0,6.0,0.0
277916,914541,1,2,1,1,0,0,50.0,1.0,0.0
277916,822553,12,12,1,7,2,0,100.0,12.0,0.0
277916,777815,7,2,1,0,1,0,350.0,7.0,0.0
277916,717201,13,7,1,1,1,0,185.71,13.0,0.0
277916,714451,1,1,1,0,0,0,100.0,1.0,0.0
277916,700167,10,7,1,3,2,0,142.86,10.0,0.0
277916,696401,18,9,1,2,2,0,200.0,18.0,0.0
277916,694211,21,9,1,4,4,0,233.33,21.0,0.0
277916,604527,1,2,1,1,0,1,50.0,1.0,2.0
277916,596010,0,3,1,3,0,1,0.0,0.0,3.0
277916,592735,0,1,1,1,0,1,0.0,0.0,1.0
277916,587152,4,5,1,4,1,1,80.0,4.0,5.0
277916,533042,5,2,1,0,1,0,250.0,5.0,0.0
277955,326017,1,1,1,0,0,0,100.0,1.0,0.0
277955,391485,3,2,1,0,0,0,150.0,3.0,0.0
279810,43265,4,3,1,0,0,0,133.33,4.0,0.0
279554,277237,2,7,1,6,0,1,28.57,2.0,7.0
279810,5674,1,2,1,1,0,0,50.0,1.0,0.0
279562,389605,0,1,1,1,0,0,0.0,0.0,0.0
279562,310958,1,1,1,0,0,0,100.0,1.0,0.0
279554,793463,2,3,1,1,0,0,66.67,2.0,0.0
279554,625383,0,4,1,4,0,0,0.0,0.0,0.0
279554,471342,5,6,1,1,0,0,83.33,5.0,0.0
279554,326017,2,2,1,0,0,0,100.0,2.0,0.0
279554,288992,0,1,1,1,0,0,0.0,0.0,0.0
279554,230558,1,2,1,1,0,1,50.0,1.0,2.0
279554,31820,4,3,1,0,0,0,133.33,4.0,0.0
279554,52983,1,1,1,0,0,0,100.0,1.0,0.0
279554,49758,12,8,1,3,2,0,150.0,12.0,0.0
279554,47569,5,3,1,0,0,0,166.67,5.0,0.0
279554,44149,9,7,1,2,1,0,128.57,9.0,0.0
279554,38062,2,6,1,4,0,0,33.33,2.0,0.0
279554,35928,1,1,1,0,0,0,100.0,1.0,0.0
279554,35353,1,1,1,0,0,0,100.0,1.0,0.0
279554,35280,1,1,1,0,0,0,100.0,1.0,0.0
279810,5681,8,5,1,2,1,0,160.0,8.0,0.0
279810,6033,19,12,1,6,4,0,158.33,19.0,0.0
279810,6553,9,7,1,1,1,0,128.57,9.0,0.0
279810,6565,2,3,1,1,0,0,66.67,2.0,0.0
279810,39024,0,1,1,1,0,0,0.0,0.0,0.0
279810,38710,8,10,1,5,1,0,80.0,8.0,0.0
279810,38062,0,2,1,2,0,0,0.0,0.0,0.0
279810,35928,1,2,1,1,0,0,50.0,1.0,0.0
279810,35353,1,2,1,1,0,1,50.0,1.0,2.0
279810,33335,4,3,1,0,0,0,133.33,4.0,0.0
279810,32965,1,2,1,1,0,0,50.0,1.0,0.0
279810,32498,1,2,1,1,0,0,50.0,1.0,0.0
279810,32130,2,3,1,2,0,0,66.67,2.0,0.0
279810,32091,8,4,1,0,1,0,200.0,8.0,0.0
279810,31738,2,2,1,0,0,0,100.0,2.0,0.0
279810,29655,1,2,1,1,0,1,50.0,1.0,2.0
279810,28758,9,5,1,1,1,0,180.0,9.0,0.0
279810,19296,4,4,1,1,0,0,100.0,4.0,0.0
279810,10772,1,1,1,0,0,0,100.0,1.0,0.0
279810,7702,6,2,1,1,1,1,300.0,6.0,2.0
279810,6981,3,3,1,1,0,0,100.0,3.0,0.0
279554,32965,1,5,1,4,0,0,20.0,1.0,0.0
279554,30288,4,9,1,5,0,1,44.44,4.0,9.0
277955,430246,2,4,1,2,0,1,50.0,2.0,4.0
278482,6565,7,5,1,2,1,0,140.0,7.0,0.0
279545,31820,0,1,1,1,0,1,0.0,0.0,1.0
279545,29655,0,3,1,3,0,1,0.0,0.0,3.0
279545,29264,1,1,1,0,0,0,100.0,1.0,0.0
279545,6278,1,2,1,1,0,0,50.0,1.0,0.0
278482,49638,0,1,1,1,0,0,0.0,0.0,0.0
278482,38710,12,8,1,2,2,0,150.0,12.0,0.0
278482,35280,1,1,1,0,0,0,100.0,1.0,0.0
278482,26907,6,4,1,1,1,0,150.0,6.0,0.0
278482,5702,6,3,1,1,1,1,200.0,6.0,3.0
279554,29264,0,1,1,1,0,1,0.0,0.0,1.0
278482,5472,1,2,1,1,0,0,50.0,1.0,0.0
277955,1079848,1,1,1,0,0,0,100.0,1.0,0.0
277955,793463,1,1,1,0,0,0,100.0,1.0,0.0
277955,625383,5,2,1,0,1,0,250.0,5.0,0.0
277955,591650,5,3,1,1,1,0,166.67,5.0,0.0
277955,550235,2,2,1,0,0,0,100.0,2.0,0.0
277955,438362,6,4,1,1,0,0,150.0,6.0,0.0
277955,433410,1,3,1,2,0,1,33.33,1.0,3.0
279545,32685,4,3,1,0,0,0,133.33,4.0,0.0
279545,34019,0,1,1,1,0,1,0.0,0.0,1.0
279545,48835,4,3,1,0,0,0,133.33,4.0,0.0
279545,49209,2,6,1,4,0,0,33.33,2.0,0.0
279554,26907,1,1,1,0,0,0,100.0,1.0,0.0
279554,26829,1,2,1,1,0,0,50.0,1.0,0.0
279554,26789,9,6,1,3,2,0,150.0,9.0,0.0
279554,8166,4,8,1,5,0,1,50.0,4.0,8.0
279554,6278,1,4,1,3,0,0,25.0,1.0,0.0
279554,6033,7,3,1,1,1,0,233.33,7.0,0.0
279552,230559,0,1,1,1,0,0,0.0,0.0,0.0
279552,49758,2,2,1,1,0,1,100.0,2.0,2.0
279545,1125976,1,2,1,1,0,1,50.0,1.0,2.0
279545,940973,0,1,1,1,0,1,0.0,0.0,1.0
279545,793463,0,3,1,3,0,0,0.0,0.0,0.0
279545,550215,1,3,1,2,0,0,33.33,1.0,0.0
279545,438362,0,1,1,1,0,1,0.0,0.0,1.0
279545,391121,1,1,1,0,0,0,100.0,1.0,0.0
279545,390484,1,2,1,1,0,1,50.0,1.0,2.0
279545,277662,1,1,1,0,0,0,100.0,1.0,0.0
279545,230559,2,3,1,1,0,0,66.67,2.0,0.0
272450,822553,5,4,1,2,1,0,125.0,5.0,0.0
272450,719715,1,3,1,2,0,0,33.33,1.0,0.0
272450,714451,0,1,1,1,0,1,0.0,0.0,1.0
237701,43265,1,3,1,2,0,0,33.33,1.0,0.0
237701,48472,4,6,1,2,0,0,66.67,4.0,0.0
237701,47492,1,1,1,0,0,0,100.0,1.0,0.0
237701,46592,10,2,1,0,2,0,500.0,10.0,0.0
237701,46538,0,1,1,1,0,0,0.0,0.0,0.0
237701,46248,6,6,1,1,0,1,100.0,6.0,6.0
237701,45789,1,2,1,1,0,0,50.0,1.0,0.0
237701,44149,3,2,1,0,0,0,150.0,3.0,0.0
237701,43524,0,1,1,1,0,1,0.0,0.0,1.0
237701,35280,5,2,1,0,1,0,250.0,5.0,0.0
237701,8166,0,1,1,1,0,1,0.0,0.0,1.0
237701,34264,0,3,1,3,0,1,0.0,0.0,3.0
237701,32965,0,1,1,1,0,0,0.0,0.0,0.0
237701,32091,12,10,1,6,2,0,120.0,12.0,0.0
237701,31041,1,1,1,0,0,0,100.0,1.0,0.0
237701,29264,2,2,1,0,0,0,100.0,2.0,0.0
237701,27223,12,4,1,0,2,0,300.0,12.0,0.0
237701,26789,1,3,1,2,0,1,33.33,1.0,3.0
237701,26206,6,4,1,1,1,0,150.0,6.0,0.0
237701,48835,7,2,1,0,1,0,350.0,7.0,0.0
237701,49209,3,6,1,3,0,0,50.0,3.0,0.0
237701,49636,11,11,1,4,1,0,100.0,11.0,0.0
237701,230558,1,3,1,2,0,1,33.33,1.0,3.0
244639,234675,0,3,1,3,0,0,0.0,0.0,0.0
244497,700167,7,5,1,1,1,0,140.0,7.0,0.0
244497,430246,5,5,1,2,0,1,100.0,5.0,5.0
244497,31107,4,3,1,2,1,1,133.33,4.0,3.0
244497,26421,6,3,1,2,1,0,200.0,6.0,0.0
237701,433410,5,3,1,1,1,0,166.67,5.0,0.0
237701,390484,7,4,1,2,1,1,175.0,7.0,4.0
237701,371150,6,4,1,1,1,0,150.0,6.0,0.0
237701,290713,2,2,1,0,0,0,100.0,2.0,0.0
237701,279552,8,6,1,4,2,0,133.33,8.0,0.0
237701,279545,6,9,1,6,1,0,66.67,6.0,0.0
237701,272994,2,2,1,0,0,0,100.0,2.0,0.0
237701,272450,1,2,1,1,0,1,50.0,1.0,2.0
237701,265564,7,7,1,3,1,0,100.0,7.0,0.0
237701,253802,1,2,1,1,0,1,50.0,1.0,2.0
237701,236779,5,2,1,0,1,0,250.0,5.0,0.0
237701,233514,2,2,1,0,0,0,100.0,2.0,0.0
237701,8180,5,2,1,0,1,0,250.0,5.0,0.0
237701,6981,1,5,1,4,0,1,20.0,1.0,5.0
247235,4864,1,1,1,0,0,0,100.0,1.0,0.0
237095,537126,10,6,1,2,1,0,166.67,10.0,0.0
237696,51439,2,2,1,0,0,0,100.0,2.0,0.0
237095,1079839,2,2,1,0,0,0,100.0,2.0,0.0
237095,917213,9,9,1,3,1,1,100.0,9.0,9.0
237095,694211,1,1,1,0,0,0,100.0,1.0,0.0
237095,669855,2,4,1,2,0,0,50.0,2.0,0.0
237095,554691,7,5,1,1,1,0,140.0,7.0,0.0
237095,550235,0,1,1,1,0,0,0.0,0.0,0.0
237095,550215,2,6,1,5,0,0,33.33,2.0,0.0
237095,530773,15,12,1,3,1,0,125.0,15.0,0.0
237701,6565,9,4,1,0,1,0,225.0,9.0,0.0
237095,528985,14,9,1,4,2,0,155.56,14.0,0.0
237095,528967,4,2,1,1,1,1,200.0,4.0,2.0
237095,528067,11,7,1,1,1,1,157.14,11.0,7.0
237095,481979,0,3,1,3,0,1,0.0,0.0,3.0
237095,481896,9,4,1,1,2,0,225.0,9.0,0.0
237095,459508,0,1,1,1,0,1,0.0,0.0,1.0
237095,447587,2,4,1,2,0,0,50.0,2.0,0.0
237095,447261,13,5,1,0,2,0,260.0,13.0,0.0
237696,277912,1,1,1,0,0,0,100.0,1.0,0.0
237696,311158,1,2,1,1,0,0,50.0,1.0,0.0
237696,326016,4,5,1,1,0,1,80.0,4.0,5.0
237696,326017,1,1,1,0,0,0,100.0,1.0,0.0
237696,1246528,6,4,1,3,1,1,150.0,6.0,4.0
237696,961713,2,2,1,0,0,0,100.0,2.0,0.0
237696,940973,3,4,1,2,0,0,75.0,3.0,0.0
237696,917159,4,3,1,0,0,0,133.33,4.0,0.0
237696,906783,2,2,1,1,0,1,100.0,2.0,2.0
237696,802575,0,1,1,1,0,0,0.0,0.0,0.0
237696,793463,8,7,1,2,1,0,114.29,8.0,0.0
237696,784379,0,1,1,1,0,1,0.0,0.0,1.0
237696,719715,4,2,1,1,1,1,200.0,4.0,2.0
237696,625383,1,2,1,1,0,1,50.0,1.0,2.0
237696,550215,1,1,1,0,0,0,100.0,1.0,0.0
237696,528067,2,3,1,1,0,0,66.67,2.0,0.0
237696,527663,1,2,1,1,0,0,50.0,1.0,0.0
237696,450860,1,1,1,0,0,0,100.0,1.0,0.0
237696,439952,11,4,1,0,2,0,275.0,11.0,0.0
237696,430246,1,2,1,1,0,0,50.0,1.0,0.0
237696,390484,5,5,1,3,1,0,100.0,5.0,0.0
244639,539548,1,2,1,1,0,0,50.0,1.0,0.0
247235,6033,5,4,1,2,1,0,125.0,5.0,0.0
237095,438362,5,5,1,3,1,1,100.0,5.0,5.0
253802,4541,0,1,1,1,0,0,0.0,0.0,0.0
253802,26236,12,7,1,2,2,0,171.43,12.0,0.0
253802,23460,4,6,1,2,0,0,66.67,4.0,0.0
253802,12856,1,4,1,3,0,0,25.0,1.0,0.0
253802,8291,13,4,1,0,2,0,325.0,13.0,0.0
253802,6553,17,6,1,0,3,0,283.33,17.0,0.0
253802,5766,2,2,1,0,0,0,100.0,2.0,0.0
253802,5674,7,3,1,1,1,1,233.33,7.0,3.0
253802,4578,5,6,1,4,1,0,83.33,5.0,0.0
253798,376116,1,1,1,0,0,0,100.0,1.0,0.0
253798,26421,2,3,1,1,0,0,66.67,2.0,0.0
253798,49636,5,4,1,2,1,0,125.0,5.0,0.0
253798,45789,1,1,1,0,0,0,100.0,1.0,0.0
253798,36084,1,1,1,0,0,0,100.0,1.0,0.0
253798,35731,5,3,1,0,0,0,166.67,5.0,0.0
253798,32685,1,1,1,0,0,0,100.0,1.0,0.0
253798,31820,3,4,1,1,0,0,75.0,3.0,0.0
253798,31738,4,1,1,0,1,0,400.0,4.0,0.0
253798,31107,0,2,1,2,0,0,0.0,0.0,0.0
253802,26490,1,1,1,0,0,0,100.0,1.0,0.0
253802,26789,12,6,1,2,2,0,200.0,12.0,0.0
253802,26797,2,2,1,1,0,0,100.0,2.0,0.0
253802,28758,7,5,1,1,1,0,140.0,7.0,0.0
253802,44149,6,4,1,1,1,0,150.0,6.0,0.0
253802,43265,1,5,1,4,0,1,20.0,1.0,5.0
253802,42639,5,5,1,0,0,0,100.0,5.0,0.0
253802,38699,3,3,1,0,0,0,100.0,3.0,0.0
253802,38373,11,8,1,3,2,0,137.5,11.0,0.0
253802,38062,5,3,1,1,1,0,166.67,5.0,0.0
253802,35263,1,1,1,0,0,0,100.0,1.0,0.0
253802,34281,1,1,1,0,0,0,100.0,1.0,0.0
253802,34245,6,3,1,0,1,0,200.0,6.0,0.0
253802,34102,9,4,1,1,1,0,225.0,9.0,0.0
253802,32498,5,3,1,1,1,0,166.67,5.0,0.0
253802,32391,2,4,1,2,0,0,50.0,2.0,0.0
253802,32093,0,2,1,2,0,1,0.0,0.0,2.0
253802,31001,6,4,1,1,1,0,150.0,6.0,0.0
253802,29976,7,3,1,1,1,1,233.33,7.0,3.0
253802,28779,8,5,1,1,1,0,160.0,8.0,0.0
253802,28764,7,2,1,0,1,0,350.0,7.0,0.0
253798,29655,8,7,1,3,1,0,114.29,8.0,0.0
253798,10772,2,3,1,1,0,0,66.67,2.0,0.0
247235,31107,0,2,1,2,0,1,0.0,0.0,2.0
247235,430246,2,5,1,3,0,0,40.0,2.0,0.0
247235,625371,2,4,1,2,0,0,50.0,2.0,0.0
247235,537119,7,3,1,1,1,0,233.33,7.0,0.0
247235,530773,10,11,1,7,2,0,90.91,10.0,0.0
247235,489889,1,1,1,0,0,0,100.0,1.0,0.0
247235,459508,1,2,1,1,0,0,50.0,1.0,0.0
247235,459257,4,3,1,2,1,1,133.33,4.0,3.0
247235,439952,2,2,1,0,0,0,100.0,2.0,0.0
247235,438362,1,3,1,2,0,0,33.33,1.0,0.0
247235,423838,2,4,1,2,0,0,50.0,2.0,0.0
253798,6981,1,2,1,1,0,0,50.0,1.0,0.0
247235,390484,0,2,1,2,0,0,0.0,0.0,0.0
247235,326017,6,3,1,0,1,0,200.0,6.0,0.0
247235,326016,1,1,1,0,0,0,100.0,1.0,0.0
247235,319439,1,1,1,0,0,0,100.0,1.0,0.0
247235,311158,0,1,1,1,0,0,0.0,0.0,0.0
247235,290632,2,2,1,0,0,0,100.0,2.0,0.0
247235,49758,3,4,1,2,0,1,75.0,3.0,4.0
247235,35731,0,1,1,1,0,1,0.0,0.0,1.0
247235,1081442,1,1,1,0,0,0,100.0,1.0,0.0
247235,1131754,8,5,1,0,1,0,160.0,8.0,0.0
249866,4864,2,3,1,1,0,0,66.67,2.0,0.0
249866,19264,6,4,1,1,1,0,150.0,6.0,0.0
253798,4508,1,4,1,3,0,1,25.0,1.0,4.0
249866,940973,7,3,1,1,1,0,233.33,7.0,0.0
249866,853265,6,4,1,1,1,0,150.0,6.0,0.0
249866,694211,28,9,1,2,5,0,311.11,28.0,0.0
249866,669855,3,3,1,0,0,0,100.0,3.0,0.0
249866,559066,6,6,1,1,0,0,100.0,6.0,0.0
249866,475281,0,1,1,1,0,0,0.0,0.0,0.0
249866,447261,1,7,1,6,0,1,14.29,1.0,7.0
249866,430246,6,6,1,3,1,0,100.0,6.0,0.0
249866,424377,4,8,1,4,0,1,50.0,4.0,8.0
249866,390484,5,4,1,1,0,0,125.0,5.0,0.0
249866,390481,8,4,1,2,2,1,200.0,8.0,4.0
249866,325026,2,3,1,1,0,0,66.67,2.0,0.0
249866,311158,11,8,1,2,1,0,137.5,11.0,0.0
249866,308251,1,1,1,0,0,0,100.0,1.0,0.0
249866,277955,10,6,1,2,2,0,166.67,10.0,0.0
249866,31107,3,7,1,4,0,1,42.86,3.0,7.0
237095,446507,3,4,1,2,0,0,75.0,3.0,0.0
237095,433410,11,6,1,1,1,0,183.33,11.0,0.0
253802,46592,5,5,1,3,1,0,100.0,5.0,0.0
234675,961713,0,3,1,3,0,1,0.0,0.0,3.0
234675,1206495,2,2,1,0,0,0,100.0,2.0,0.0
234675,1206052,0,1,1,1,0,1,0.0,0.0,1.0
234675,1175485,10,7,1,2,1,0,142.86,10.0,0.0
234675,1175423,1,2,1,1,0,0,50.0,1.0,0.0
234675,1138316,5,4,1,0,0,0,125.0,5.0,0.0
234675,1083033,15,6,1,2,2,1,250.0,15.0,6.0
234675,1081442,3,6,1,3,0,0,50.0,3.0,0.0
234675,1070188,12,3,1,1,2,0,400.0,12.0,0.0
234675,960361,10,4,1,0,1,0,250.0,10.0,0.0
234675,625960,10,4,1,0,2,0,250.0,10.0,0.0
234675,942371,11,6,1,1,1,0,183.33,11.0,0.0
234675,926851,9,6,1,1,1,0,150.0,9.0,0.0
234675,826901,2,3,1,1,0,0,66.67,2.0,0.0
234675,819429,5,4,1,2,1,0,125.0,5.0,0.0
234675,777815,1,1,1,0,0,0,100.0,1.0,0.0
234675,719715,1,4,1,3,0,0,25.0,1.0,0.0
234675,714451,1,3,1,2,0,0,33.33,1.0,0.0
234675,700167,3,3,1,1,0,0,100.0,3.0,0.0
234675,1209126,11,3,1,0,2,0,366.67,11.0,0.0
234675,1244751,7,4,1,2,1,0,175.0,7.0,0.0
234675,1287032,5,7,1,3,0,1,71.43,5.0,7.0
234675,1449074,2,2,1,0,0,0,100.0,2.0,0.0
236766,224367,0,4,1,4,0,1,0.0,0.0,4.0
236766,49636,0,1,1,1,0,1,0.0,0.0,1.0
236766,32685,6,2,1,1,1,0,300.0,6.0,0.0
236766,31738,12,8,1,4,2,0,150.0,12.0,0.0
236694,391128,0,2,1,2,0,0,0.0,0.0,0.0
236694,277955,11,4,1,0,1,0,275.0,11.0,0.0
236694,49758,7,5,1,1,1,0,140.0,7.0,0.0
236694,30102,7,5,1,1,1,0,140.0,7.0,0.0
236694,29264,5,4,1,1,0,1,125.0,5.0,4.0
236694,5779,4,2,1,1,1,1,200.0,4.0,2.0
236489,930189,8,8,1,1,0,0,100.0,8.0,0.0
236489,694211,1,3,1,2,0,0,33.33,1.0,0.0
236489,554691,4,7,1,4,0,1,57.14,4.0,7.0
236489,550215,1,2,1,1,0,0,50.0,1.0,0.0
236489,236779,12,5,1,1,2,0,240.0,12.0,0.0
234675,1460529,2,2,1,0,0,0,100.0,2.0,0.0
234675,1460388,2,3,1,1,0,0,66.67,2.0,0.0
234675,677077,1,1,1,0,0,0,100.0,1.0,0.0
234675,596010,2,2,1,0,0,0,100.0,2.0,0.0
236779,4508,1,1,1,0,0,0,100.0,1.0,0.0
234675,247235,5,3,1,0,0,0,166.67,5.0,0.0
234675,290713,10,5,1,0,1,0,200.0,10.0,0.0
234675,288284,5,6,1,4,1,1,83.33,5.0,6.0
234675,279545,7,4,1,0,1,0,175.0,7.0,0.0
234675,277662,15,4,1,0,2,0,375.0,15.0,0.0
234675,272465,10,4,1,0,2,0,250.0,10.0,0.0
234675,272262,2,2,1,0,0,0,100.0,2.0,0.0
234675,265564,7,5,1,3,1,0,140.0,7.0,0.0
234675,261354,5,2,1,0,1,0,250.0,5.0,0.0
234675,244639,15,5,1,0,3,0,300.0,15.0,0.0
234675,587152,8,5,1,1,1,0,160.0,8.0,0.0
234675,230371,1,1,1,0,0,0,100.0,1.0,0.0
234675,228430,3,4,1,1,0,0,75.0,3.0,0.0
234675,224367,1,5,1,4,0,1,20.0,1.0,5.0
234675,56143,8,3,1,0,1,0,266.67,8.0,0.0
234675,53115,5,2,1,0,1,0,250.0,5.0,0.0
234675,51439,10,6,1,1,1,0,166.67,10.0,0.0
234675,50804,3,4,1,1,0,0,75.0,3.0,0.0
234675,48835,5,4,1,1,0,0,125.0,5.0,0.0
234675,310958,2,3,1,1,0,1,66.67,2.0,3.0
234675,315623,2,1,1,0,0,0,200.0,2.0,0.0
234675,322535,19,9,1,1,3,0,211.11,19.0,0.0
234675,328026,1,1,1,0,0,0,100.0,1.0,0.0
234675,552152,7,3,1,0,1,0,233.33,7.0,0.0
234675,542023,25,14,1,4,4,0,178.57,25.0,0.0
234675,537124,6,4,1,1,0,0,150.0,6.0,0.0
234675,528067,2,4,1,2,0,0,50.0,2.0,0.0
234675,506612,7,4,1,0,1,0,175.0,7.0,0.0
234675,502714,4,9,1,5,0,0,44.44,4.0,0.0
234675,499660,2,3,1,1,0,0,66.67,2.0,0.0
234675,457249,5,2,1,0,1,0,250.0,5.0,0.0
234675,450860,6,3,1,0,1,0,200.0,6.0,0.0
234675,447261,2,1,1,0,0,0,200.0,2.0,0.0
234675,422992,17,5,1,1,3,0,340.0,17.0,0.0
234675,403902,5,4,1,0,0,0,125.0,5.0,0.0
234675,389605,0,1,1,1,0,1,0.0,0.0,1.0
234675,376324,6,4,1,1,1,0,150.0,6.0,0.0
234675,360911,5,3,1,0,0,0,166.67,5.0,0.0
234675,351588,0,1,1,1,0,1,0.0,0.0,1.0
234675,344580,4,6,1,3,0,0,66.67,4.0,0.0
236766,391128,1,2,1,1,0,0,50.0,1.0,0.0
236779,8002,0,3,1,3,0,1,0.0,0.0,3.0
237095,423838,2,3,1,1,0,0,66.67,2.0,0.0
237095,46750,7,6,1,3,1,0,116.67,7.0,0.0
237095,230559,0,2,1,2,0,1,0.0,0.0,2.0
237095,223642,0,3,1,3,0,1,0.0,0.0,3.0
237095,52983,2,2,1,0,0,0,100.0,2.0,0.0
237095,50804,3,6,1,4,0,1,50.0,3.0,6.0
237095,48835,8,5,1,2,1,1,160.0,8.0,5.0
237095,48472,2,2,1,0,0,0,100.0,2.0,0.0
237095,47850,9,10,1,4,0,0,90.0,9.0,0.0
237095,47693,14,4,1,1,3,0,350.0,14.0,0.0
237095,46248,10,10,1,4,1,0,100.0,10.0,0.0
237095,35263,21,6,1,1,4,0,350.0,21.0,0.0
237095,44932,2,5,1,3,0,0,40.0,2.0,0.0
237095,39024,13,12,1,4,1,0,108.33,13.0,0.0
237095,38373,7,3,1,1,1,1,233.33,7.0,3.0
237095,37749,4,8,1,5,0,0,50.0,4.0,0.0
237095,37004,2,3,1,1,0,1,66.67,2.0,3.0
237095,36326,6,5,1,2,1,0,120.0,6.0,0.0
237095,36084,2,3,1,1,0,0,66.67,2.0,0.0
237095,35928,0,1,1,1,0,1,0.0,0.0,1.0
237095,261354,1,5,1,4,0,0,20.0,1.0,0.0
237095,271315,23,9,1,0,4,0,255.56,23.0,0.0
237095,272262,5,3,1,1,1,0,166.67,5.0,0.0
237095,272465,0,6,1,6,0,1,0.0,0.0,6.0
237095,391128,9,5,1,1,1,0,180.0,9.0,0.0
237095,390547,1,1,1,0,0,0,100.0,1.0,0.0
237095,390481,0,2,1,2,0,1,0.0,0.0,2.0
237095,379927,0,3,1,3,0,0,0.0,0.0,0.0
237095,379504,24,14,1,3,3,0,171.43,24.0,0.0
237095,371814,12,9,1,2,1,0,133.33,12.0,0.0
237095,371150,3,6,1,3,0,0,50.0,3.0,0.0
237095,353669,6,3,1,2,1,1,200.0,6.0,3.0
237095,330902,0,2,1,2,0,1,0.0,0.0,2.0
237095,326017,9,7,1,3,1,0,128.57,9.0,0.0
237095,323131,4,3,1,0,0,0,133.33,4.0,0.0
237095,317292,9,8,1,3,1,0,112.5,9.0,0.0
237095,310958,10,6,1,2,2,0,166.67,10.0,0.0
237095,290727,1,1,1,0,0,0,100.0,1.0,0.0
237095,288992,20,8,1,0,4,0,250.0,20.0,0.0
