player_id,player_name,link,player_google_links,player_wikipedia_link,preferenced_player_name,full name,batting,bowling,,,nationality,role
1460529, DS Rathi            , https://www.espncricinfo.com/cricketers/ds-rathi-1460529            , https://www.google.com/search?q=site:wikipedia.org+DS Rathi+cricket+Player            , https://en.wikipedia.org/wiki/Digvesh_Singh                         , Digvesh Singh Rathi    , Digvesh Singh Rathi                                , Right-handed, Right-arm legbreak                        ,,, ,Bowler
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
,,                                                                     ,                                                                                       ,                                                                     ,                        ,                                                    ,             ,                                           ,,, ,
